epoch,time,train/box_loss,train/seg_loss,train/cls_loss,train/dfl_loss,train/sem_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(M),metrics/recall(M),metrics/mAP50(M),metrics/mAP50-95(M),val/box_loss,val/seg_loss,val/cls_loss,val/dfl_loss,val/sem_loss,lr/pg0,lr/pg1,lr/pg2
64,373.43,2.6005,2.57327,2.71278,2.15631,0,0.28875,0.125,0.0687,0.01932,0.2504,0.125,0.04799,0.01552,2.2909,1.42831,4.9939,2.47631,0,0.003763,0.003763,0.003763
65,378.98,2.80493,2.7876,3.00186,2.30211,0,0.13627,0.125,0.11248,0.04798,0.1824,0.16735,0.15035,0.02945,2.11354,1.20183,2.55934,2.31183,0,0.003664,0.003664,0.003664
66,384.524,2.66045,2.73026,2.97288,2.23969,0,0.27926,0.20833,0.16185,0.04728,0.35822,0.125,0.13895,0.03261,2.18088,1.11584,2.55395,2.27476,0,0.003565,0.003565,0.003565
67,390.027,2.4808,2.85227,2.77174,2.11604,0,0.19012,0.125,0.12632,0.05202,0.27131,0.16667,0.09424,0.02579,2.03902,1.08055,2.79892,2.21983,0,0.003466,0.003466,0.003466
68,395.555,2.49917,2.63402,2.66388,2.10513,0,0.12295,0.125,0.04982,0.02537,0.12961,0.125,0.04944,0.0129,2.19784,1.39677,2.95429,2.26085,0,0.003367,0.003367,0.003367
69,401.013,2.56114,2.82027,2.72548,2.00783,0,0.59577,0.04167,0.08985,0.0408,0.59577,0.04167,0.06229,0.01993,2.03358,1.41256,2.92503,2.10367,0,0.003268,0.003268,0.003268
70,406.623,2.57578,2.82716,3.08563,2.2452,0,0.42992,0.16667,0.15719,0.0537,0.20543,0.125,0.13366,0.04239,2.03317,0.97151,3.26989,2.23292,0,0.003169,0.003169,0.003169
71,412.266,2.66322,2.73353,2.99329,2.17791,0,0.44165,0.125,0.18353,0.03883,0.3164,0.125,0.12491,0.04212,1.97148,1.18796,2.31961,2.16357,0,0.00307,0.00307,0.00307
72,417.791,2.51375,2.81985,2.83495,1.91653,0,0.81163,0.08333,0.10556,0.0213,0.10232,0.04167,0.06159,0.022,1.99572,1.31061,5.529,2.12687,0,0.002971,0.002971,0.002971
73,423.262,2.64861,3.10295,3.10705,2.30997,0,0.30903,0.16667,0.19626,0.05741,0.37502,0.16667,0.13658,0.04371,2.01799,1.27028,2.79769,2.20036,0,0.002872,0.002872,0.002872
74,428.854,2.41288,2.36296,2.72281,2.18507,0,0.42522,0.04167,0.07053,0.01698,0.11517,0.04167,0.02943,0.00752,2.22791,1.43315,4.38034,2.30389,0,0.002773,0.002773,0.002773
75,434.316,2.48535,2.7857,2.92724,2.1932,0,0.23862,0.33333,0.2047,0.05882,0.19765,0.20833,0.17182,0.03161,1.93129,1.0827,2.37174,2.15898,0,0.002674,0.002674,0.002674
76,439.765,2.56197,2.64891,2.79664,2.1403,0,0.18194,0.16667,0.15137,0.0431,0.37089,0.16667,0.14709,0.03559,2.03643,1.11058,2.46849,2.1618,0,0.002575,0.002575,0.002575
77,445.239,2.47426,2.66176,2.78107,2.01626,0,0.29352,0.08333,0.08525,0.0206,0.07159,0.16667,0.06114,0.02633,2.15306,1.23887,5.68676,2.28449,0,0.002476,0.002476,0.002476
78,450.739,2.36185,2.58637,2.63829,2.06569,0,0.34082,0.16667,0.1448,0.04501,0.87084,0.08333,0.13562,0.042,1.94453,1.09505,2.4321,2.19798,0,0.002377,0.002377,0.002377
79,456.222,2.3857,2.44692,2.67648,1.94786,0,0.24461,0.20833,0.10399,0.04215,0.28815,0.16667,0.13604,0.04348,1.86725,1.12636,4.02364,2.16879,0,0.002278,0.002278,0.002278
80,461.695,2.39541,2.81238,2.59354,2.09438,0,0.43238,0.33333,0.32509,0.08247,0.14824,0.25,0.13374,0.04169,1.98636,1.05729,2.15253,2.22707,0,0.002179,0.002179,0.002179
81,467.251,2.38726,2.37425,2.3806,2.02308,0,0.09603,0.25,0.11689,0.02885,0.13454,0.125,0.07926,0.02536,2.06276,1.57191,3.44336,2.2062,0,0.00208,0.00208,0.00208
