image_stem,seed,edit_count,families,total_refined_area_ratio,min_visible_change_ratio,mean_gray_difference,status
445,1,3,"C_crack_like_structural_evolution,A_small_low_contrast,C_crack_like_structural_evolution",0.00567138671875,0.9132653061224489,20.400599004846992,PASS
446,1,1,D_boundary_evolution,0.01229248046875,1.0,38.85399106256206,PASS
447,1,2,"C_crack_like_structural_evolution,A_small_low_contrast",0.00431396484375,0.8498498498498499,16.032039125227396,PASS
448,1,2,"C_crack_like_structural_evolution,B_diffuse_texture",0.02924560546875,0.9907578558225508,25.241806761165588,PASS
449,1,3,"D_boundary_evolution,B_diffuse_texture,A_small_low_contrast",0.1009521484375,0.9126413155190134,27.372310987504743,PASS
450,1,3,"C_crack_like_structural_evolution,B_diffuse_texture,C_crack_like_structural_evolution",0.07896972656250001,0.9942702737897581,34.36124467594941,PASS
451,1,1,C_crack_like_structural_evolution,0.00410888671875,1.0,27.42987462863933,PASS
452,1,1,C_crack_like_structural_evolution,0.00316650390625,1.0,34.084368542791054,PASS
455,1,1,C_crack_like_structural_evolution,0.00152099609375,1.0,43.86731460674157,PASS
456,1,3,"C_crack_like_structural_evolution,B_diffuse_texture,B_diffuse_texture",0.3165380859375,0.9616682134912568,16.359163428659194,PASS
457,1,3,"C_crack_like_structural_evolution,A_small_low_contrast,A_small_low_contrast",0.0070263671875,0.8668639053254438,16.449424908161497,PASS
458,1,1,C_crack_like_structural_evolution,0.00302001953125,1.0,37.986591754244145,PASS
459,1,3,"C_crack_like_structural_evolution,D_boundary_evolution,A_small_low_contrast",0.01232421875,0.8344594594594594,29.587864972170493,PASS
461,1,1,B_diffuse_texture,0.080986328125,0.9825247319471595,9.408202279030506,PASS
462,1,1,B_diffuse_texture,0.13728759765625,0.9553362101185825,40.15756580655487,PASS
463,1,2,"B_diffuse_texture,A_small_low_contrast",0.1174853515625,0.9722222222222222,9.114762589058031,PASS
465,1,2,"B_diffuse_texture,D_boundary_evolution",0.125361328125,0.9954936332065487,22.405020204613834,PASS
466,1,3,"B_diffuse_texture,C_crack_like_structural_evolution,C_crack_like_structural_evolution",0.017575683593750002,0.9737405174090644,26.900717942646022,PASS
467,1,2,"D_boundary_evolution,D_boundary_evolution",0.02293701171875,0.9978696207925011,27.359080244108625,PASS
468,1,1,A_small_low_contrast,0.001962890625,0.9370629370629371,6.254975124378113,PASS
469,1,1,C_crack_like_structural_evolution,0.00378173828125,1.0,27.536379599741768,PASS
470,1,1,C_crack_like_structural_evolution,0.0028564453125,1.0,35.333708547008555,PASS
471,1,3,"A_small_low_contrast,C_crack_like_structural_evolution,B_diffuse_texture",0.1300341796875,0.9411764705882353,37.94159082449004,PASS
474,1,3,"D_boundary_evolution,A_small_low_contrast,A_small_low_contrast",0.0133154296875,0.8790560471976401,16.19762358607807,PASS
476,1,3,"B_diffuse_texture,A_small_low_contrast,C_crack_like_structural_evolution",0.061740722656250004,0.8427601809954751,31.884941799012548,PASS
478,1,2,"B_diffuse_texture,B_diffuse_texture",0.18940185546875,0.9770667315530142,35.63323096514098,PASS
48,1,3,"B_diffuse_texture,C_crack_like_structural_evolution,A_small_low_contrast",0.0526171875,0.8523489932885906,31.312775657029857,PASS
480,1,2,"C_crack_like_structural_evolution,A_small_low_contrast",0.0032714843749999997,0.9113233287858117,16.49532051521956,PASS
481,1,1,B_diffuse_texture,0.13340087890625,0.9828048275986114,11.61095148331839,PASS
482,1,2,"B_diffuse_texture,A_small_low_contrast",0.11727294921875,0.7650063856960408,19.37319319922627,PASS
483,1,3,"B_diffuse_texture,C_crack_like_structural_evolution,B_diffuse_texture",0.055449218749999994,0.9657667281732544,49.631408739639916,PASS
485,1,2,"B_diffuse_texture,A_small_low_contrast",0.14090087890625,0.8607242339832869,35.354983248604846,PASS
486,1,1,A_small_low_contrast,0.00230224609375,0.960285132382892,7.617179215270413,PASS
487,1,2,"A_small_low_contrast,D_boundary_evolution",0.0094091796875,0.8943661971830986,17.273151315944293,PASS
488,1,2,"C_crack_like_structural_evolution,C_crack_like_structural_evolution",0.00808349609375,1.0,33.63335793223942,PASS
489,1,3,"D_boundary_evolution,B_diffuse_texture,C_crack_like_structural_evolution",0.10578857421875,0.9838313386700483,36.343745184485265,PASS
49,1,1,B_diffuse_texture,0.0514501953125,0.9982946470866888,138.91212010059786,PASS
492,1,1,A_small_low_contrast,0.00150634765625,0.955108359133127,6.695299837925446,PASS
494,1,2,"A_small_low_contrast,A_small_low_contrast",0.00294921875,0.8396739130434783,7.429630549585839,PASS
495,1,1,A_small_low_contrast,0.00300537109375,0.9498456790123457,6.9642567018684,PASS
497,1,1,D_boundary_evolution,0.00705810546875,1.0,39.563167416118986,PASS
498,1,3,"B_diffuse_texture,D_boundary_evolution,D_boundary_evolution",0.09540771484374999,0.8999819787349072,26.99785501220481,PASS
499,1,2,"A_small_low_contrast,C_crack_like_structural_evolution",0.00500732421875,0.9649122807017544,16.189480649023647,PASS
50,1,2,"B_diffuse_texture,B_diffuse_texture",0.23847412109375,0.9394864058696472,9.875767074879892,PASS
501,1,2,"A_small_low_contrast,C_crack_like_structural_evolution",0.00299560546875,0.9562937062937062,22.631544757500805,PASS
503,1,1,C_crack_like_structural_evolution,0.00294677734375,1.0,23.617497928748964,PASS
505,1,3,"A_small_low_contrast,B_diffuse_texture,C_crack_like_structural_evolution",0.15617675781249998,0.9331641285956007,21.622723231938167,PASS
508,1,1,C_crack_like_structural_evolution,0.0021337890625,0.9711111111111111,24.689832951945082,PASS
510,1,1,D_boundary_evolution,0.0046337890625,0.9973725696269049,25.049331401475232,PASS
512,1,3,"A_small_low_contrast,D_boundary_evolution,B_diffuse_texture",0.16247802734375,0.8447653429602888,26.778900351567916,PASS
513,1,2,"C_crack_like_structural_evolution,B_diffuse_texture",0.044848632812500004,0.971541057367829,47.00551141562063,PASS
514,1,1,B_diffuse_texture,0.10471435546875,0.9778623865760795,63.02990951481662,PASS
518,1,2,"A_small_low_contrast,A_small_low_contrast",0.0046875,0.9523076923076923,7.5636442012419955,PASS
52,1,2,"A_small_low_contrast,A_small_low_contrast",0.0038574218749999997,0.9309559939301972,7.891756766428628,PASS
520,1,2,"C_crack_like_structural_evolution,C_crack_like_structural_evolution",0.005244140625,0.9733231707317073,23.336699197225126,PASS
524,1,1,C_crack_like_structural_evolution,0.00173828125,1.0,30.530709269662918,PASS
526,1,3,"C_crack_like_structural_evolution,B_diffuse_texture,A_small_low_contrast",0.02329833984375,0.9514450867052023,38.98494678595075,PASS
528,1,3,"B_diffuse_texture,D_boundary_evolution,D_boundary_evolution",0.1729248046875,0.9849153957052887,31.796804850734375,PASS
529,1,3,"B_diffuse_texture,C_crack_like_structural_evolution,C_crack_like_structural_evolution",0.12575439453125,0.984647730879086,27.069992494985815,PASS
53,1,2,"B_diffuse_texture,C_crack_like_structural_evolution",0.07129150390625,0.9688100982551837,25.67284082997695,PASS
530,1,2,"B_diffuse_texture,B_diffuse_texture",0.18707763671875,0.9109447345089153,25.587616682734065,PASS
531,1,1,C_crack_like_structural_evolution,0.0018115234375,1.0,35.79499191374663,PASS
532,1,2,"A_small_low_contrast,D_boundary_evolution",0.00940673828125,0.926775956284153,20.82363592911186,PASS
533,1,3,"C_crack_like_structural_evolution,C_crack_like_structural_evolution,C_crack_like_structural_evolution",0.007587890625,1.0,31.871753344457733,PASS
534,1,3,"D_boundary_evolution,A_small_low_contrast,A_small_low_contrast",0.01472412109375,0.895959595959596,12.94021723848949,PASS
536,1,3,"D_boundary_evolution,C_crack_like_structural_evolution,B_diffuse_texture",0.02041748046875,0.9789141623775527,23.760303073669807,PASS
537,1,3,"C_crack_like_structural_evolution,B_diffuse_texture,A_small_low_contrast",0.1219189453125,0.9526854219948849,17.738563381405577,PASS
54,1,1,B_diffuse_texture,0.093095703125,0.9914974388309629,82.91587831742368,PASS
541,1,2,"B_diffuse_texture,C_crack_like_structural_evolution",0.15509033203125,0.9811831340465702,40.34634022096164,PASS
542,1,1,C_crack_like_structural_evolution,0.00164306640625,1.0,35.020640416047556,PASS
544,1,3,"C_crack_like_structural_evolution,D_boundary_evolution,A_small_low_contrast",0.0122802734375,0.9607843137254902,19.710631509643687,PASS
546,1,2,"B_diffuse_texture,C_crack_like_structural_evolution",0.15754150390625,0.9574563837926223,24.386441953394847,PASS
547,1,3,"A_small_low_contrast,B_diffuse_texture,B_diffuse_texture",0.19650146484375,0.8762254901960784,8.903013048346702,PASS
55,1,2,"B_diffuse_texture,D_boundary_evolution",0.1002197265625,0.9722389105837589,18.6461408658183,PASS
551,1,1,D_boundary_evolution,0.007939453125,1.0,33.36907533825338,PASS
553,1,3,"A_small_low_contrast,A_small_low_contrast,C_crack_like_structural_evolution",0.0051171875,0.8992628992628993,13.29198820679963,PASS
556,1,1,C_crack_like_structural_evolution,0.0022998046875,0.78369384359401,23.274016985138,PASS
557,1,2,"B_diffuse_texture,C_crack_like_structural_evolution",0.020200195312500002,0.8980413946381441,22.80444702614794,PASS
558,1,1,A_small_low_contrast,0.003056640625,0.973561430793157,8.524760383386582,PASS
559,1,2,"A_small_low_contrast,B_diffuse_texture",0.0560791015625,0.9570259208731241,35.949449860354946,PASS
56,1,1,A_small_low_contrast,0.0008935546875,0.8693586698337292,7.368852459016391,PASS
560,1,2,"B_diffuse_texture,C_crack_like_structural_evolution",0.10197021484374999,0.9758790059816175,30.05499015757409,PASS
562,1,3,"D_boundary_evolution,D_boundary_evolution,C_crack_like_structural_evolution",0.02143798828125,1.0,27.501282900070937,PASS
563,1,2,"B_diffuse_texture,B_diffuse_texture",0.16246826171875,0.9104692316474483,15.877116644366172,PASS
567,1,3,"A_small_low_contrast,A_small_low_contrast,C_crack_like_structural_evolution",0.00770751953125,0.9395306859205776,12.670342118252252,PASS
569,1,1,D_boundary_evolution,0.0066259765625,0.9212491513917176,29.405142225497425,PASS
57,1,3,"A_small_low_contrast,C_crack_like_structural_evolution,D_boundary_evolution",0.016220703125,0.8229166666666666,21.766856181138564,PASS
570,1,2,"C_crack_like_structural_evolution,D_boundary_evolution",0.0142724609375,1.0,31.78644654698749,PASS
572,1,1,D_boundary_evolution,0.0071142578125,1.0,32.439499313658196,PASS
573,1,2,"C_crack_like_structural_evolution,B_diffuse_texture",0.1208251953125,0.8780008372313125,25.78750444411277,PASS
578,1,2,"A_small_low_contrast,A_small_low_contrast",0.0037597656249999997,0.7814029363784666,6.612170147121608,PASS
579,1,3,"D_boundary_evolution,A_small_low_contrast,D_boundary_evolution",0.0227880859375,0.7690941385435168,22.69121599511873,PASS
58,1,2,"B_diffuse_texture,C_crack_like_structural_evolution",0.11260498046875,0.9769282187291114,22.86077941594371,PASS
580,1,2,"A_small_low_contrast,A_small_low_contrast",0.00414794921875,0.8240917782026769,7.030044390932979,PASS
582,1,3,"D_boundary_evolution,A_small_low_contrast,C_crack_like_structural_evolution",0.01660888671875,0.8842105263157894,25.972289033861443,PASS
583,1,1,D_boundary_evolution,0.0081640625,1.0,31.525813098086125,PASS
584,1,1,C_crack_like_structural_evolution,0.0043505859375,1.0,31.88084231200898,PASS
585,1,1,D_boundary_evolution,0.00732666015625,0.9990013315579228,37.52712195934688,PASS
586,1,3,"A_small_low_contrast,C_crack_like_structural_evolution,D_boundary_evolution",0.0086181640625,0.7971101745936183,24.274927399541678,PASS
588,1,2,"A_small_low_contrast,C_crack_like_structural_evolution",0.0028564453125,0.8191489361702128,17.89971252378195,PASS
59,1,1,A_small_low_contrast,0.00164306640625,0.9321329639889196,6.118364041604756,PASS
590,1,1,C_crack_like_structural_evolution,0.00197998046875,1.0,29.82559309494451,PASS
591,1,1,C_crack_like_structural_evolution,0.00207763671875,1.0,36.35130199764983,PASS
593,1,3,"B_diffuse_texture,A_small_low_contrast,B_diffuse_texture",0.0605078125,0.8708938120702827,22.893611231106856,PASS
594,1,2,"B_diffuse_texture,A_small_low_contrast",0.026962890625,0.8671875,15.078886551247592,PASS
6,1,2,"B_diffuse_texture,D_boundary_evolution",0.13593017578125002,0.8518530496086928,24.463379141656254,PASS
602,1,3,"A_small_low_contrast,C_crack_like_structural_evolution,D_boundary_evolution",0.0128955078125,0.9155555555555556,25.422223778960838,PASS
604,1,1,C_crack_like_structural_evolution,0.0015234375,1.0,33.484394230769226,PASS
606,1,3,"B_diffuse_texture,A_small_low_contrast,C_crack_like_structural_evolution",0.08433349609375,0.9034090909090909,14.866450362441723,PASS
608,1,1,B_diffuse_texture,0.164970703125,0.9827082212300577,9.24757984076245,PASS
610,1,2,"C_crack_like_structural_evolution,C_crack_like_structural_evolution",0.00851806640625,0.9986631016042781,28.815788243701626,PASS
612,1,3,"B_diffuse_texture,B_diffuse_texture,D_boundary_evolution",0.18481689453125,0.9819884083816317,17.120040507193746,PASS
613,1,3,"C_crack_like_structural_evolution,B_diffuse_texture,D_boundary_evolution",0.0939794921875,0.9487296925936902,30.476220995484017,PASS
615,1,2,"B_diffuse_texture,B_diffuse_texture",0.1529443359375,0.9694604911996216,45.86928945777879,PASS
616,1,1,C_crack_like_structural_evolution,0.00268310546875,1.0,37.91757597816196,PASS
617,1,3,"C_crack_like_structural_evolution,B_diffuse_texture,C_crack_like_structural_evolution",0.10442626953124999,0.9969266510175931,47.009640532548275,PASS
618,1,3,"C_crack_like_structural_evolution,D_boundary_evolution,B_diffuse_texture",0.18380615234375,0.9854611161303773,25.882179330240348,PASS
619,1,2,"D_boundary_evolution,C_crack_like_structural_evolution",0.008085937500000001,1.0,32.34945362266549,PASS
620,1,2,"A_small_low_contrast,B_diffuse_texture",0.14615966796875,0.9788182831661093,8.865472660031479,PASS
621,1,2,"C_crack_like_structural_evolution,B_diffuse_texture",0.036875,0.89735407525595,21.60686364928008,PASS
622,1,3,"B_diffuse_texture,C_crack_like_structural_evolution,C_crack_like_structural_evolution",0.15850341796875,0.9579846050461238,34.6710581319133,PASS
623,1,3,"C_crack_like_structural_evolution,A_small_low_contrast,A_small_low_contrast",0.00720703125,0.9483253588516747,13.242793737175608,PASS
624,1,2,"C_crack_like_structural_evolution,A_small_low_contrast",0.0045703125,0.9714611872146118,21.190020736680125,PASS
626,1,3,"B_diffuse_texture,A_small_low_contrast,C_crack_like_structural_evolution",0.1520556640625,0.9667644183773216,32.35644856078901,PASS
627,1,1,D_boundary_evolution,0.005830078125,1.0,34.08158291457287,PASS
628,1,3,"C_crack_like_structural_evolution,A_small_low_contrast,A_small_low_contrast",0.00551513671875,0.8297258297258298,13.21619741910537,PASS
63,1,3,"A_small_low_contrast,B_diffuse_texture,A_small_low_contrast",0.123779296875,0.8324205914567361,30.297861443274943,PASS
630,1,3,"B_diffuse_texture,A_small_low_contrast,C_crack_like_structural_evolution",0.054257812499999995,0.9188876013904983,17.120761019596966,PASS
631,1,3,"B_diffuse_texture,A_small_low_contrast,B_diffuse_texture",0.05347900390625,0.917420814479638,8.395319365179413,PASS
632,1,3,"A_small_low_contrast,C_crack_like_structural_evolution,D_boundary_evolution",0.015737304687500002,0.9632422243166824,20.79612718165667,PASS
633,1,1,C_crack_like_structural_evolution,0.00152099609375,1.0,32.885656500802575,PASS
634,1,3,"C_crack_like_structural_evolution,C_crack_like_structural_evolution,A_small_low_contrast",0.00635986328125,0.9690140845070423,24.76418779513864,PASS
636,1,2,"C_crack_like_structural_evolution,A_small_low_contrast",0.00517822265625,0.9618573797678275,13.48827799705766,PASS
637,1,3,"C_crack_like_structural_evolution,D_boundary_evolution,B_diffuse_texture",0.10007568359374999,0.9630252564243962,30.064136774885487,PASS
638,1,1,A_small_low_contrast,0.0015087890625,0.8631284916201117,6.993527508090603,PASS
639,1,2,"B_diffuse_texture,D_boundary_evolution",0.04136474609375,0.9889835614080386,22.712439478154227,PASS
64,1,3,"B_diffuse_texture,B_diffuse_texture,C_crack_like_structural_evolution",0.174658203125,0.9767782297830375,60.024652498800656,PASS
640,1,2,"A_small_low_contrast,B_diffuse_texture",0.10815185546875,0.9731463016678753,30.875120076231944,PASS
641,1,3,"C_crack_like_structural_evolution,D_boundary_evolution,C_crack_like_structural_evolution",0.0137548828125,0.9980059820538385,31.180478655839295,PASS
642,1,2,"D_boundary_evolution,B_diffuse_texture",0.06773681640625,0.9857486053992427,40.25145712487914,PASS
645,1,3,"A_small_low_contrast,B_diffuse_texture,D_boundary_evolution",0.103818359375,0.954272863568216,15.725584206494036,PASS
65,1,3,"A_small_low_contrast,A_small_low_contrast,A_small_low_contrast",0.00513916015625,0.8463541666666666,7.222599885350637,PASS
650,1,2,"C_crack_like_structural_evolution,A_small_low_contrast",0.00470703125,0.9537037037037037,15.0829620793019,PASS
652,1,2,"B_diffuse_texture,B_diffuse_texture",0.07699462890625,0.8910971077718532,19.105015186276752,PASS
653,1,2,"A_small_low_contrast,D_boundary_evolution",0.006491699218750001,0.9398148148148148,16.296932803866575,PASS
654,1,3,"D_boundary_evolution,A_small_low_contrast,A_small_low_contrast",0.01107421875,0.7689969604863222,14.86978097719384,PASS
655,1,3,"B_diffuse_texture,B_diffuse_texture,B_diffuse_texture",0.23923828125,0.949004424778761,31.537677665358334,PASS
656,1,3,"B_diffuse_texture,D_boundary_evolution,C_crack_like_structural_evolution",0.03115478515625,0.9618514750762971,35.202685274866894,PASS
658,1,2,"B_diffuse_texture,B_diffuse_texture",0.17758056640624997,0.946931241347485,10.842363321336723,PASS
659,1,2,"A_small_low_contrast,D_boundary_evolution",0.004658203125,0.982620320855615,17.950349470222868,PASS
66,1,2,"A_small_low_contrast,C_crack_like_structural_evolution",0.00356689453125,0.9122203098106713,19.76438357011126,PASS
661,1,3,"D_boundary_evolution,A_small_low_contrast,C_crack_like_structural_evolution",0.0147607421875,0.8761061946902655,22.14552419458701,PASS
663,1,2,"C_crack_like_structural_evolution,C_crack_like_structural_evolution",0.004404296875,0.9823232323232324,25.34415695493147,PASS
665,1,1,B_diffuse_texture,0.1277392578125,0.9481199601340944,33.66678408699972,PASS
666,1,2,"B_diffuse_texture,D_boundary_evolution",0.15693115234375,0.9887587287084775,29.590199673991386,PASS
667,1,2,"D_boundary_evolution,A_small_low_contrast",0.007912597656250001,0.9011461318051576,19.182407987653907,PASS
67,1,2,"C_crack_like_structural_evolution,A_small_low_contrast",0.00437255859375,0.9076517150395779,20.827330121663103,PASS
670,1,3,"B_diffuse_texture,B_diffuse_texture,A_small_low_contrast",0.2963818359375,0.9572425828970331,19.80029739893232,PASS
672,1,1,B_diffuse_texture,0.10739013671875,0.9842473876171937,50.47774567485848,PASS
674,1,2,"D_boundary_evolution,C_crack_like_structural_evolution",0.0137646484375,0.9988584474885844,31.49230734351318,PASS
675,1,1,A_small_low_contrast,0.00110595703125,0.8451492537313433,7.061810154525379,PASS
676,1,2,"D_boundary_evolution,A_small_low_contrast",0.01163330078125,0.8133423180592992,19.191127431536948,PASS
678,1,3,"A_small_low_contrast,B_diffuse_texture,C_crack_like_structural_evolution",0.1443310546875,0.9679752066115702,15.88575224351421,PASS
679,1,3,"A_small_low_contrast,C_crack_like_structural_evolution,D_boundary_evolution",0.015554199218749998,0.941747572815534,28.997625512440262,PASS
68,1,2,"B_diffuse_texture,A_small_low_contrast",0.07169921874999999,0.8624127617148555,7.909989699897729,PASS
682,1,1,A_small_low_contrast,0.0025390625,0.8573784006595219,6.662500000000003,PASS
683,1,3,"C_crack_like_structural_evolution,A_small_low_contrast,B_diffuse_texture",0.040395507812499995,0.9500998003992016,16.912227096366518,PASS
685,1,1,D_boundary_evolution,0.010849609375,1.0,26.05374324932493,PASS
688,1,2,"D_boundary_evolution,C_crack_like_structural_evolution",0.01361083984375,0.9993138151875571,30.442091267834925,PASS
689,1,1,B_diffuse_texture,0.1037939453125,0.982278597999122,11.396833984099356,PASS
69,1,2,"B_diffuse_texture,A_small_low_contrast",0.0952392578125,0.8105413105413105,34.62166537387379,PASS
690,1,2,"A_small_low_contrast,C_crack_like_structural_evolution",0.00451171875,0.9531100478468899,15.361879800893714,PASS
694,1,2,"D_boundary_evolution,A_small_low_contrast",0.0146826171875,0.9783132530120482,22.496429840360758,PASS
695,1,2,"A_small_low_contrast,A_small_low_contrast",0.0022021484375,0.8441558441558441,6.852390366642705,PASS
696,1,2,"A_small_low_contrast,C_crack_like_structural_evolution",0.00535400390625,0.9304635761589404,21.240512783708976,PASS
697,1,2,"C_crack_like_structural_evolution,A_small_low_contrast",0.004609375000000001,0.9676190476190476,17.369883795058875,PASS
698,1,1,C_crack_like_structural_evolution,0.00275634765625,1.0,27.591472984942424,PASS
699,1,3,"B_diffuse_texture,D_boundary_evolution,C_crack_like_structural_evolution",0.05910400390625,0.9547463050434253,19.43741246441905,PASS
7,1,1,A_small_low_contrast,0.00257080078125,0.7899474868717179,7.271604938271601,PASS
701,1,1,B_diffuse_texture,0.14313232421875,0.961255943597311,8.536681051392703,PASS
702,1,2,"B_diffuse_texture,D_boundary_evolution",0.175224609375,0.9626095591727473,21.364367781904686,PASS
705,1,3,"C_crack_like_structural_evolution,B_diffuse_texture,B_diffuse_texture",0.11648193359375,0.9591194968553459,40.70006606698056,PASS
707,1,1,A_small_low_contrast,0.00076416015625,0.855191256830601,7.923322683706059,PASS
708,1,2,"B_diffuse_texture,A_small_low_contrast",0.14302978515624998,0.940552016985138,9.828195494443314,PASS
71,1,2,"C_crack_like_structural_evolution,B_diffuse_texture",0.12321044921875,0.972947355949607,34.99599585820594,PASS
710,1,2,"B_diffuse_texture,A_small_low_contrast",0.018720703125,0.8212877792378449,19.46061404231151,PASS
711,1,3,"B_diffuse_texture,A_small_low_contrast,A_small_low_contrast",0.04415771484375,0.8645598194130926,22.4617326832838,PASS
712,1,2,"A_small_low_contrast,A_small_low_contrast",0.00458984375,0.9321394910461829,7.56421080085202,PASS
714,1,3,"A_small_low_contrast,C_crack_like_structural_evolution,D_boundary_evolution",0.01072509765625,0.9669724770642202,23.103762521171912,PASS
715,1,3,"A_small_low_contrast,A_small_low_contrast,D_boundary_evolution",0.01427490234375,0.8009404388714734,16.988314527578055,PASS
716,1,3,"A_small_low_contrast,D_boundary_evolution,C_crack_like_structural_evolution",0.02166015625,0.9549763033175356,26.051411868439327,PASS
717,1,1,B_diffuse_texture,0.04644775390625,0.973693638364297,11.398791064388963,PASS
719,1,3,"A_small_low_contrast,C_crack_like_structural_evolution,B_diffuse_texture",0.140341796875,0.8866666666666667,28.26973507965219,PASS
72,1,2,"B_diffuse_texture,B_diffuse_texture",0.17426513671875,0.9397264414720774,7.757798179714783,PASS
721,1,2,"C_crack_like_structural_evolution,B_diffuse_texture",0.015566406250000001,0.9998233215547703,31.51912147384734,PASS
724,1,2,"B_diffuse_texture,C_crack_like_structural_evolution",0.12256103515625,0.9838421907262995,20.160129207057295,PASS
726,1,1,C_crack_like_structural_evolution,0.00153564453125,0.9968304278922345,16.88189189189189,PASS
727,1,3,"D_boundary_evolution,A_small_low_contrast,C_crack_like_structural_evolution",0.02066650390625,0.8460236886632826,20.81698587735526,PASS
728,1,1,C_crack_like_structural_evolution,0.00325927734375,1.0,38.24338426966292,PASS
73,1,3,"A_small_low_contrast,A_small_low_contrast,D_boundary_evolution",0.01036865234375,0.9452054794520548,18.572027801065406,PASS
731,1,1,D_boundary_evolution,0.01198486328125,0.9941271769947347,28.00602159299246,PASS
732,1,3,"B_diffuse_texture,C_crack_like_structural_evolution,A_small_low_contrast",0.11838623046875,0.8763250883392226,28.640706668832497,PASS
733,1,2,"B_diffuse_texture,A_small_low_contrast",0.03352783203125,0.9159779614325069,10.67702578300664,PASS
734,1,3,"D_boundary_evolution,B_diffuse_texture,A_small_low_contrast",0.0359619140625,0.9487632508833922,14.075156709218598,PASS
735,1,2,"B_diffuse_texture,C_crack_like_structural_evolution",0.1258544921875,0.9866630109085212,16.107765564954214,PASS
737,1,2,"A_small_low_contrast,D_boundary_evolution",0.0164111328125,0.9651474530831099,24.836618691917515,PASS
740,1,1,B_diffuse_texture,0.03736328125,0.9888860170586715,18.080182109252483,PASS
741,1,3,"A_small_low_contrast,B_diffuse_texture,D_boundary_evolution",0.15419677734375,0.9145220588235294,26.340309557652915,PASS
742,1,1,B_diffuse_texture,0.14137451171875,0.9705354898181513,50.64510530678501,PASS
744,1,2,"A_small_low_contrast,B_diffuse_texture",0.0391845703125,0.9242424242424242,8.439079399599333,PASS
745,1,3,"C_crack_like_structural_evolution,A_small_low_contrast,D_boundary_evolution",0.01310791015625,0.9150943396226415,23.474475329552522,PASS
746,1,1,B_diffuse_texture,0.036103515625,0.9662833246210141,8.187787395185284,PASS
747,1,3,"C_crack_like_structural_evolution,A_small_low_contrast,C_crack_like_structural_evolution",0.00638427734375,0.8874407582938388,23.11545363905221,PASS
748,1,3,"A_small_low_contrast,B_diffuse_texture,B_diffuse_texture",0.14894775390625,0.8434442270058709,41.7063149597032,PASS
75,1,2,"C_crack_like_structural_evolution,A_small_low_contrast",0.007475585937499999,0.8870738636363636,20.679978059447006,PASS
751,1,1,C_crack_like_structural_evolution,0.0023291015625,1.0,33.884317610062894,PASS
754,1,3,"C_crack_like_structural_evolution,C_crack_like_structural_evolution,A_small_low_contrast",0.0054345703125,0.8507042253521127,21.49936437493929,PASS
755,1,3,"B_diffuse_texture,C_crack_like_structural_evolution,A_small_low_contrast",0.03699462890625,0.9471533056073426,18.896679452653096,PASS
756,1,1,B_diffuse_texture,0.158974609375,0.9820677173667144,12.002339363597272,PASS
758,1,2,"B_diffuse_texture,A_small_low_contrast",0.052978515625,0.9300847457627118,12.618454461198649,PASS
76,1,3,"C_crack_like_structural_evolution,D_boundary_evolution,D_boundary_evolution",0.0274609375,0.9980632666236281,39.379701625850075,PASS
760,1,3,"C_crack_like_structural_evolution,D_boundary_evolution,B_diffuse_texture",0.021220703124999997,0.9531208849091388,31.731449189727602,PASS
761,1,2,"B_diffuse_texture,C_crack_like_structural_evolution",0.0225634765625,1.0,66.27736148612539,PASS
762,1,1,D_boundary_evolution,0.0121044921875,1.0,27.92015752319484,PASS
763,1,1,A_small_low_contrast,0.0028515625,0.8600883652430045,7.251712328767111,PASS
764,1,3,"A_small_low_contrast,C_crack_like_structural_evolution,D_boundary_evolution",0.010654296875,0.9382627422828428,24.994193329965118,PASS
765,1,3,"A_small_low_contrast,D_boundary_evolution,B_diffuse_texture",0.09058837890625,0.9699042407660738,28.915388786774116,PASS
766,1,1,A_small_low_contrast,0.00248046875,0.8417564208782105,6.2145669291338566,PASS
769,1,3,"B_diffuse_texture,C_crack_like_structural_evolution,A_small_low_contrast",0.10333251953125,0.8991655076495132,16.807087086143362,PASS
770,1,2,"B_diffuse_texture,C_crack_like_structural_evolution",0.13649658203125,0.9660525626473413,41.121400049257964,PASS
771,1,3,"C_crack_like_structural_evolution,B_diffuse_texture,D_boundary_evolution",0.07763427734375,0.975674862771637,30.472097628051568,PASS
772,1,2,"D_boundary_evolution,C_crack_like_structural_evolution",0.01103759765625,1.0,30.571739925896306,PASS
774,1,2,"C_crack_like_structural_evolution,C_crack_like_structural_evolution",0.003974609375,1.0,35.76966334766773,PASS
777,1,3,"A_small_low_contrast,B_diffuse_texture,D_boundary_evolution",0.08203857421875,0.8925619834710744,14.187793014683123,PASS
779,1,2,"D_boundary_evolution,B_diffuse_texture",0.16415039062499998,0.9696153602433306,34.23739458145017,PASS
780,1,2,"A_small_low_contrast,B_diffuse_texture",0.1561572265625,0.8215712383488681,8.924362902965205,PASS
782,1,1,A_small_low_contrast,0.00114501953125,0.8605504587155963,7.895522388059703,PASS
784,1,3,"D_boundary_evolution,A_small_low_contrast,B_diffuse_texture",0.055888671875,0.8628719275549805,47.661903408225044,PASS
786,1,2,"C_crack_like_structural_evolution,A_small_low_contrast",0.0047998046875,0.9335766423357664,25.42432266098992,PASS
787,1,2,"D_boundary_evolution,B_diffuse_texture",0.01798828125,0.9808092485549132,21.092874118245387,PASS
