image_stem,seed,edit_index,family,attempt,reasons,mask_area_ratio,bbox_xyxy,bbox_aspect_ratio,relative_bbox_width,relative_bbox_height,perimeter,compactness,connected_components,largest_component_ratio,largest_component_ratio_lower_bound,skeleton_length,elongation_score,boundary_score
103,42,0,C_crack_like_structural_evolution,1,C_COMPONENT_COUNT,0.0033251953125,"[363, 245, 536, 364]",1.45,0.271875,0.1875,609.0,0.046147947122546565,2,0.5286343612334802,0.5286343612334802,290,5.558564545702412,0.44713656387665196
105,42,0,D_boundary_evolution,1,D_COMPONENT_COUNT|D_LARGEST_COMPONENT_RATIO,0.0037890625,"[220, 401, 450, 493]",2.4838709677419355,0.3609375,0.1453125,961.0,0.02111809822785344,37,0.32538659793814434,0.32538659793814434,593,2.1078419193918214,0.6192010309278351
105,42,0,D_boundary_evolution,2,D_COMPONENT_COUNT|D_LARGEST_COMPONENT_RATIO,0.003623046875,"[282, 100, 440, 212]",1.407079646017699,0.2484375,0.1765625,1087.0,0.01578282266351691,11,0.6819407008086253,0.6819407008086253,587,1.396070242565614,0.7324797843665768
12,42,0,D_boundary_evolution,1,D_COMPONENT_COUNT|D_LARGEST_COMPONENT_RATIO,0.00658203125,"[342, 438, 568, 592]",1.4645161290322581,0.3546875,0.2421875,1664.0,0.012235539065502036,13,0.3642433234421365,0.3642433234421365,852,1.3866913028631163,0.6172106824925816
12,42,0,D_boundary_evolution,2,D_COMPONENT_COUNT|D_LARGEST_COMPONENT_RATIO,0.00723876953125,"[102, 150, 312, 271]",1.7295081967213115,0.3296875,0.190625,1478.0,0.017056334068628994,5,0.7416526138279933,0.7416526138279933,710,1.7446787163683515,0.4984822934232715
132,42,1,D_boundary_evolution,1,D_COMPONENT_COUNT|D_LARGEST_COMPONENT_RATIO,0.00387451171875,"[397, 33, 582, 157]",1.488,0.290625,0.1953125,996.0,0.020103335193170275,23,0.34593572778827975,0.34593572778827975,508,1.3747188430227335,0.6275992438563327
14,42,0,D_boundary_evolution,1,D_COMPONENT_COUNT|D_LARGEST_COMPONENT_RATIO,0.0040576171875,"[148, 85, 320, 164]",2.1625,0.2703125,0.125,1053.0,0.018835803065329507,6,0.9049338146811071,0.9049338146811071,555,2.236996709515434,0.6335740072202166
14,42,0,D_boundary_evolution,2,D_COMPONENT_COUNT|D_LARGEST_COMPONENT_RATIO,0.0025927734375,"[393, 44, 535, 100]",2.508771929824561,0.2234375,0.0890625,781.0,0.021879244070439653,7,0.512241054613936,0.512241054613936,442,2.302928454673734,0.7354048964218456
143,42,0,C_crack_like_structural_evolution,1,C_COMPONENT_COUNT,0.00292236328125,"[122, 289, 326, 411]",1.6666666666666667,0.3203125,0.1921875,672.0,0.03330929710837392,2,0.6825396825396826,0.6825396825396826,290,4.0174838842313365,0.5614035087719298
147,42,2,C_crack_like_structural_evolution,1,C_COMPONENT_COUNT,0.00197509765625,"[391, 68, 543, 156]",1.7191011235955056,0.2390625,0.1390625,503.0,0.04018115492736057,2,0.7725587144622992,0.7725587144622992,206,4.334399636307914,0.6217552533992583
149,42,0,D_boundary_evolution,1,D_COMPONENT_COUNT|D_LARGEST_COMPONENT_RATIO,0.00638916015625,"[84, 112, 404, 234]",2.6097560975609757,0.5015625,0.1921875,1744.0,0.010812363193392403,30,0.5414596866641193,0.5414596866641193,933,2.2950664402521754,0.6664119220481467
149,42,0,D_boundary_evolution,2,D_COMPONENT_COUNT|D_LARGEST_COMPONENT_RATIO,0.00405029296875,"[356, 374, 567, 472]",2.1414141414141414,0.33125,0.1546875,1140.0,0.016041558055726275,18,0.34960819770946355,0.34960819770946355,586,2.167970538008626,0.6871609403254972
167,42,2,C_crack_like_structural_evolution,1,C_COMPONENT_COUNT,0.0013916015625,"[337, 53, 364, 179]",4.535714285714286,0.04375,0.1984375,344.0,0.060529604264000204,2,0.787719298245614,0.787719298245614,149,5.163880841435694,0.6035087719298246
175,42,2,D_boundary_evolution,1,D_COMPONENT_COUNT,0.00428466796875,"[32, 326, 216, 400]",2.466666666666667,0.2890625,0.1171875,1079.0,0.01894279657579517,6,0.996011396011396,0.996011396011396,558,2.3170161435591146,0.6148148148148148
196,42,1,D_boundary_evolution,1,D_COMPONENT_COUNT|D_LARGEST_COMPONENT_RATIO,0.00219482421875,"[460, 73, 573, 148]",1.5,0.178125,0.11875,637.0,0.02784137571452944,10,0.2803114571746385,0.2803114571746385,358,1.704700579484799,0.7085650723025584
215,42,0,D_boundary_evolution,1,D_COMPONENT_COUNT|D_LARGEST_COMPONENT_RATIO,0.009267578125,"[88, 138, 297, 250]",1.8584070796460177,0.328125,0.1765625,1462.0,0.02231728309705771,10,0.7766069546891464,0.7766069546891464,751,1.6181305299280324,0.3851422550052687
215,42,0,D_boundary_evolution,2,D_COMPONENT_COUNT|D_LARGEST_COMPONENT_RATIO,0.0064111328125,"[382, 72, 569, 143]",2.611111111111111,0.29375,0.1125,1065.0,0.02909412967736312,2,0.92003046458492,0.92003046458492,561,2.5574652759974708,0.40555978674790555
215,42,0,D_boundary_evolution,3,D_COMPONENT_COUNT,0.00917724609375,"[110, 328, 266, 449]",1.2868852459016393,0.2453125,0.190625,1251.0,0.03018335907732719,12,0.9553072625698324,0.9553072625698324,606,1.2818320746685676,0.33280127693535516
215,42,0,D_boundary_evolution,4,D_COMPONENT_COUNT|D_LARGEST_COMPONENT_RATIO,0.00500732421875,"[274, 471, 531, 567]",2.6597938144329896,0.403125,0.1515625,1256.0,0.016337900453650925,17,0.3983422720624086,0.3983422720624086,696,2.4275345680109948,0.6123842028278889
225,42,1,C_crack_like_structural_evolution,1,C_COMPONENT_COUNT,0.0018017578125,"[417, 75, 466, 210]",2.72,0.078125,0.2125,378.0,0.0649056683281338,3,0.9065040650406504,0.9065040650406504,163,8.525729965687763,0.5121951219512195
243,42,1,D_boundary_evolution,1,D_COMPONENT_COUNT,0.00361083984375,"[141, 118, 275, 191]",1.8243243243243243,0.2109375,0.115625,792.0,0.02962972869260346,3,0.9925625422582827,0.9925625422582827,444,2.0330454768608504,0.5354969574036511
255,42,0,D_boundary_evolution,1,D_COMPONENT_COUNT|D_LARGEST_COMPONENT_RATIO,0.0048193359375,"[181, 418, 465, 526]",2.614678899082569,0.4453125,0.1703125,1498.0,0.011054354445332988,13,0.8662613981762918,0.8662613981762918,926,2.5334477292870257,0.7588652482269503
26,42,0,D_boundary_evolution,1,D_COMPONENT_COUNT,0.01082763671875,"[0, 289, 278, 422]",2.082089552238806,0.4359375,0.209375,1929.0,0.014977489813921139,4,0.9981961668545659,0.9981961668545659,968,1.967807355576302,0.43494926719278465
265,42,0,D_boundary_evolution,1,D_COMPONENT_COUNT|D_LARGEST_COMPONENT_RATIO,0.00568115234375,"[326, 310, 579, 408]",2.5656565656565657,0.396875,0.1546875,1379.0,0.015377216004289871,9,0.39363987967339925,0.39363987967339925,776,2.440686428229429,0.5926085088096261
279,42,1,D_boundary_evolution,1,D_COMPONENT_COUNT|D_LARGEST_COMPONENT_RATIO,0.00470703125,"[284, 296, 534, 415]",2.091666666666667,0.3921875,0.1875,1322.0,0.013862896578834896,25,0.4336099585062241,0.4336099585062241,728,1.9254487905439746,0.6856846473029046
279,42,1,D_boundary_evolution,2,D_COMPONENT_COUNT|D_LARGEST_COMPONENT_RATIO,0.00494384765625,"[48, 230, 292, 333]",2.355769230769231,0.3828125,0.1625,1282.0,0.015483132886454547,12,0.2958024691358025,0.2958024691358025,708,2.4042644762587986,0.6330864197530864
279,42,1,D_boundary_evolution,3,D_COMPONENT_COUNT|D_LARGEST_COMPONENT_RATIO,0.0148974609375,"[222, 75, 543, 204]",2.476923076923077,0.503125,0.203125,1981.0,0.01953948515154943,50,0.8761061946902655,0.8761061946902655,1105,1.9281009945040883,0.3246476565060636
279,42,1,D_boundary_evolution,4,D_COMPONENT_COUNT|D_LARGEST_COMPONENT_RATIO,0.008193359375,"[182, 67, 415, 196]",1.8,0.365625,0.203125,1688.0,0.01480085934930615,5,0.7809892729439809,0.7809892729439809,821,1.6714394617289061,0.5029797377830751
279,42,1,D_boundary_evolution,5,D_COMPONENT_COUNT|D_LARGEST_COMPONENT_RATIO,0.00802490234375,"[343, 324, 606, 478]",1.7032258064516128,0.4125,0.2421875,1271.0,0.025569278116253456,50,0.6154548220261636,0.6154548220261636,689,1.7183626454781615,0.3866747794341345
283,42,0,C_crack_like_structural_evolution,1,C_COMPONENT_COUNT,0.00298095703125,"[335, 37, 402, 224]",2.764705882352941,0.10625,0.29375,567.0,0.04772648059539378,2,0.7018837018837019,0.7018837018837019,263,5.041415180401924,0.4643734643734644
283,42,0,C_crack_like_structural_evolution,2,C_COMPONENT_COUNT,0.002099609375,"[281, 187, 404, 295]",1.1376146788990826,0.19375,0.1703125,453.0,0.05266376585992275,2,0.7034883720930233,0.7034883720930233,187,5.8953486340853445,0.5267441860465116
294,42,1,D_boundary_evolution,1,D_COMPONENT_COUNT|D_LARGEST_COMPONENT_RATIO,0.0047314453125,"[318, 263, 495, 428]",1.072289156626506,0.278125,0.259375,1392.0,0.012568549681796264,21,0.5242518059855521,0.5242518059855521,657,1.0440750923263096,0.718266253869969
300,42,2,D_boundary_evolution,1,D_COMPONENT_COUNT,0.00653564453125,"[108, 340, 331, 459]",1.8666666666666667,0.35,0.1875,1598.0,0.013173606453717767,4,0.981322375793799,0.981322375793799,776,1.8542199115635847,0.596936869630183
300,42,2,D_boundary_evolution,2,D_COMPONENT_COUNT|D_LARGEST_COMPONENT_RATIO,0.00510986328125,"[389, 274, 615, 418]",1.5655172413793104,0.3546875,0.2265625,1449.0,0.012526862816246397,12,0.5289058767319637,0.5289058767319637,790,1.6183721192357468,0.6923076923076923
300,42,2,D_boundary_evolution,3,D_COMPONENT_COUNT|D_LARGEST_COMPONENT_RATIO,0.006162109375,"[271, 139, 522, 274]",1.8529411764705883,0.39375,0.2125,1513.0,0.013855473069328892,19,0.2622820919175911,0.2622820919175911,764,1.760710789127495,0.599445324881141
300,42,2,D_boundary_evolution,4,D_COMPONENT_COUNT,0.005263671875,"[274, 203, 520, 310]",2.287037037037037,0.3859375,0.16875,1423.0,0.01337977531289165,4,0.9948979591836735,0.9948979591836735,713,2.348178851058568,0.6600185528756958
300,42,2,D_boundary_evolution,5,D_COMPONENT_COUNT|D_LARGEST_COMPONENT_RATIO,0.00501708984375,"[357, 82, 635, 196]",2.4260869565217393,0.4359375,0.1796875,1395.0,0.01327007187086913,8,0.2900243309002433,0.2900243309002433,815,2.2681879965162497,0.6788321167883211
302,42,2,D_boundary_evolution,1,D_COMPONENT_COUNT,0.00753173828125,"[42, 301, 332, 408]",2.6944444444444446,0.4546875,0.16875,1790.0,0.012099264487780672,4,0.9828200972447326,0.9828200972447326,992,2.4974669921730484,0.580226904376013
303,42,1,D_boundary_evolution,1,D_COMPONENT_COUNT|D_LARGEST_COMPONENT_RATIO,0.01130859375,"[370, 52, 610, 227]",1.3693181818181819,0.3765625,0.275,1907.0,0.016005786834448883,2,0.8577288428324698,0.8577288428324698,868,1.3476816515914913,0.4117012089810017
303,42,1,D_boundary_evolution,2,D_COMPONENT_COUNT|D_LARGEST_COMPONENT_RATIO,0.00240966796875,"[69, 68, 246, 141]",2.4054054054054053,0.278125,0.115625,735.0,0.022958966720111995,13,0.7396149949341438,0.7396149949341438,406,1.8859454929722181,0.7446808510638298
31,42,1,D_boundary_evolution,1,D_COMPONENT_COUNT|D_LARGEST_COMPONENT_RATIO,0.00675537109375,"[384, 17, 579, 124]",1.8148148148148149,0.30625,0.16875,1379.0,0.018284811638964362,2,0.5131911817853271,0.5131911817853271,723,1.8296204316473488,0.49837368991687747
338,42,0,D_boundary_evolution,1,D_COMPONENT_COUNT|D_LARGEST_COMPONENT_RATIO,0.0066796875,"[87, 286, 365, 417]",2.1136363636363638,0.4359375,0.20625,1616.0,0.013165678457108485,9,0.6864035087719298,0.6864035087719298,789,2.0744373345372455,0.5906432748538012
338,42,0,D_boundary_evolution,2,D_COMPONENT_COUNT|D_LARGEST_COMPONENT_RATIO,0.0065478515625,"[161, 476, 390, 600]",1.84,0.359375,0.1953125,1562.0,0.013813590535997917,4,0.7170022371364653,0.7170022371364653,789,1.8527889777927924,0.5824011931394482
348,42,1,D_boundary_evolution,1,D_COMPONENT_COUNT,0.0068505859375,"[208, 404, 349, 514]",1.2792792792792793,0.221875,0.1734375,1086.0,0.029897706914294976,15,0.9704205274411974,0.9704205274411974,544,1.552469173383364,0.38702779757662154
348,42,1,D_boundary_evolution,2,D_COMPONENT_COUNT|D_LARGEST_COMPONENT_RATIO,0.0110205078125,"[75, 336, 374, 439]",2.8846153846153846,0.46875,0.1625,1821.0,0.01710612050732102,2,0.9348692955250333,0.9348692955250333,958,2.719835400025679,0.4034116083296411
348,42,1,D_boundary_evolution,3,D_COMPONENT_COUNT|D_LARGEST_COMPONENT_RATIO,0.00279541015625,"[309, 180, 451, 238]",2.4237288135593222,0.2234375,0.0921875,774.0,0.024017811351883987,6,0.9362445414847161,0.9362445414847161,407,2.291827902610233,0.6759825327510917
354,42,1,D_boundary_evolution,1,D_COMPONENT_COUNT|D_LARGEST_COMPONENT_RATIO,0.00531494140625,"[130, 393, 281, 545]",1.006578947368421,0.2375,0.2390625,1223.0,0.01829007047898377,24,0.6568672485071199,0.6568672485071199,654,1.0824731739381832,0.5617822691777675
354,42,1,D_boundary_evolution,2,D_COMPONENT_COUNT|D_LARGEST_COMPONENT_RATIO,0.00390380859375,"[484, 470, 584, 546]",1.3116883116883118,0.1578125,0.1203125,749.0,0.03581745239734032,2,0.8930581613508443,0.8930581613508443,358,1.2768204215087269,0.46841776110068795
355,42,1,D_boundary_evolution,1,D_COMPONENT_COUNT|D_LARGEST_COMPONENT_RATIO,0.00660400390625,"[391, 53, 621, 150]",2.357142857142857,0.3609375,0.153125,1311.0,0.01977751625298205,4,0.9463955637707948,0.9463955637707948,678,1.8954930281204108,0.4846580406654344
358,42,1,D_boundary_evolution,1,D_COMPONENT_COUNT|D_LARGEST_COMPONENT_RATIO,0.0045703125,"[191, 359, 357, 472]",1.4649122807017543,0.2609375,0.178125,1039.0,0.021791373942776814,15,0.5283119658119658,0.5283119658119658,543,1.3103218571603752,0.5550213675213675
362,42,0,D_boundary_evolution,1,D_COMPONENT_COUNT|D_LARGEST_COMPONENT_RATIO,0.0058984375,"[366, 91, 563, 216]",1.5714285714285714,0.309375,0.196875,1452.0,0.014400367026904923,4,0.6158940397350994,0.6158940397350994,721,1.6586474246306073,0.6009933774834437
393,42,0,D_boundary_evolution,1,D_COMPONENT_COUNT|D_LARGEST_COMPONENT_RATIO,0.00392822265625,"[114, 94, 316, 184]",2.230769230769231,0.3171875,0.1421875,1187.0,0.014350415316805342,17,0.3735239279055314,0.3735239279055314,630,2.2306073397890884,0.7377252952144189
393,42,0,D_boundary_evolution,2,D_COMPONENT_COUNT|D_LARGEST_COMPONENT_RATIO,0.004140625,"[224, 9, 447, 180]",1.302325581395349,0.35,0.26875,1321.0,0.012213217088855309,31,0.2623820754716981,0.2623820754716981,697,1.3555372682311257,0.7788915094339622
396,42,0,D_boundary_evolution,1,D_COMPONENT_COUNT,0.0065283203125,"[88, 332, 283, 465]",1.462686567164179,0.30625,0.209375,1585.0,0.01337558340626195,2,0.9996260284218399,0.9996260284218399,738,1.4427422251749122,0.5927449513836949
396,42,0,D_boundary_evolution,2,D_COMPONENT_COUNT|D_LARGEST_COMPONENT_RATIO,0.006650390625,"[30, 22, 238, 201]",1.1611111111111112,0.3265625,0.28125,1796.0,0.010612172544256473,6,0.6762114537444934,0.6762114537444934,866,1.0800314144746734,0.6593245227606461
410,42,2,D_boundary_evolution,1,D_COMPONENT_COUNT,0.00375244140625,"[96, 82, 252, 173]",1.7065217391304348,0.2453125,0.14375,938.0,0.021952200201706268,4,0.9882888744307091,0.9882888744307091,500,1.5605632409845935,0.6102797657774887
415,42,0,D_boundary_evolution,1,D_COMPONENT_COUNT,0.0080078125,"[1, 328, 189, 444]",1.6153846153846154,0.2953125,0.1828125,1266.0,0.025716762635796142,2,0.9975609756097561,0.9975609756097561,600,1.4168421095815278,0.38597560975609757
419,42,0,D_boundary_evolution,1,D_COMPONENT_COUNT|D_LARGEST_COMPONENT_RATIO,0.001796875,"[57, 93, 193, 163]",1.9295774647887325,0.2140625,0.1109375,588.0,0.026750569126776893,22,0.49728260869565216,0.49728260869565216,347,2.1889713289843193,0.7989130434782609
427,42,0,D_boundary_evolution,1,D_COMPONENT_COUNT|D_LARGEST_COMPONENT_RATIO,0.00502197265625,"[262, 479, 534, 610]",2.0681818181818183,0.4265625,0.20625,1535.0,0.010970524611926628,20,0.4467671366067088,0.4467671366067088,826,2.073999494271891,0.7462323772484201
457,42,0,D_boundary_evolution,1,D_COMPONENT_COUNT|D_LARGEST_COMPONENT_RATIO,0.004931640625,"[253, 385, 495, 470]",2.8255813953488373,0.3796875,0.134375,1359.0,0.01374429031486356,10,0.4376237623762376,0.4376237623762376,726,2.6359104312125314,0.6727722772277228
50,42,0,D_boundary_evolution,1,D_COMPONENT_COUNT|D_LARGEST_COMPONENT_RATIO,0.00529296875,"[288, 244, 509, 356]",1.9646017699115044,0.346875,0.1765625,1303.0,0.01604649963095418,14,0.45295202952029523,0.45295202952029523,675,2.0383072070421,0.6010147601476015
52,42,1,C_crack_like_structural_evolution,1,C_COMPONENT_COUNT,0.0027880859375,"[128, 255, 377, 361]",2.336448598130841,0.390625,0.1671875,733.0,0.02670963902406,5,0.6033274956217163,0.6033274956217163,313,5.205559696353527,0.6418563922942206
54,42,1,D_boundary_evolution,1,D_COMPONENT_COUNT|D_LARGEST_COMPONENT_RATIO,0.002353515625,"[176, 95, 318, 210]",1.2327586206896552,0.2234375,0.18125,770.0,0.02043174442948599,24,0.2354771784232365,0.2354771784232365,450,1.1845311763184454,0.7987551867219918
556,42,1,D_boundary_evolution,1,D_COMPONENT_COUNT|D_LARGEST_COMPONENT_RATIO,0.007177734375,"[117, 98, 396, 220]",2.2764227642276422,0.4375,0.1921875,1662.0,0.013375042033294657,10,0.576530612244898,0.576530612244898,887,2.0342772099607926,0.5653061224489796
563,42,0,C_crack_like_structural_evolution,1,C_COMPONENT_COUNT,0.002626953125,"[146, 455, 336, 511]",3.3508771929824563,0.2984375,0.0890625,569.0,0.041763568746854836,2,0.8317843866171004,0.8317843866171004,262,3.9976069091604858,0.5288104089219331
563,42,0,C_crack_like_structural_evolution,2,C_COMPONENT_COUNT,0.0029833984375,"[228, 396, 428, 534]",1.4460431654676258,0.3140625,0.2171875,678.0,0.03340578504091269,2,0.6620294599018003,0.6620294599018003,260,7.130153194424074,0.5548281505728314
573,42,1,D_boundary_evolution,1,D_COMPONENT_COUNT|D_LARGEST_COMPONENT_RATIO,0.00469970703125,"[249, 13, 526, 119]",2.5981308411214954,0.434375,0.1671875,1558.0,0.009965651394945879,11,0.5293506493506493,0.5293506493506493,869,2.2799774230366294,0.8093506493506494
573,42,1,D_boundary_evolution,2,D_COMPONENT_COUNT|D_LARGEST_COMPONENT_RATIO,0.00712158203125,"[205, 70, 440, 185]",2.0344827586206895,0.36875,0.18125,1571.0,0.014852307186989886,2,0.939664038395612,0.939664038395612,782,2.1540082814929593,0.5385670209118958
573,42,1,D_boundary_evolution,3,D_COMPONENT_COUNT,0.00435302734375,"[102, 193, 290, 260]",2.7794117647058822,0.2953125,0.10625,887.0,0.02847829388982332,9,0.9803701626472238,0.9803701626472238,470,2.68942603784975,0.4974761637689288
578,42,0,C_crack_like_structural_evolution,1,C_COMPONENT_COUNT,0.00377685546875,"[285, 72, 337, 301]",4.339622641509434,0.0828125,0.359375,683.0,0.041673384239314624,2,0.5888817065287654,0.5888817065287654,277,5.354183295562603,0.4414996767937944
59,42,0,D_boundary_evolution,1,D_COMPONENT_COUNT|D_LARGEST_COMPONENT_RATIO,0.003896484375,"[27, 183, 239, 270]",2.4204545454545454,0.3328125,0.1375,1110.0,0.016277840678936156,15,0.6234335839598998,0.6234335839598998,631,2.5312126850015013,0.6954887218045113
59,42,0,D_boundary_evolution,2,D_COMPONENT_COUNT|D_LARGEST_COMPONENT_RATIO,0.00871826171875,"[6, 159, 264, 298]",1.85,0.4046875,0.21875,1860.0,0.012971010944582207,18,0.8420610473256791,0.8420610473256791,980,2.11101498817813,0.5208625035004201
623,42,1,D_boundary_evolution,1,D_COMPONENT_COUNT,0.00410400390625,"[330, 53, 482, 123]",2.1549295774647885,0.2390625,0.1109375,842.0,0.02979568638568075,4,0.9964306960142773,0.9964306960142773,414,2.234331438039018,0.5008923259964307
623,42,1,D_boundary_evolution,2,D_COMPONENT_COUNT|D_LARGEST_COMPONENT_RATIO,0.00316650390625,"[420, 15, 580, 99]",1.8941176470588235,0.2515625,0.1328125,878.0,0.021142717564281845,12,0.4425597532767926,0.4425597532767926,514,1.819210785760835,0.676946800308404
628,42,2,A_small_low_contrast,1,EXCEPTION:RuntimeError:EMPTY_REFINED_MASK,,,,,,,,,,,,,
636,42,0,D_boundary_evolution,1,D_COMPONENT_COUNT,0.00414794921875,"[277, 538, 452, 604]",2.626865671641791,0.275,0.1046875,958.0,0.02326334839217515,2,0.9782224838140082,0.9782224838140082,540,2.458556001583588,0.5638610947616245
636,42,2,D_boundary_evolution,1,D_COMPONENT_COUNT|D_LARGEST_COMPONENT_RATIO,0.0071923828125,"[39, 15, 291, 138]",2.0403225806451615,0.3953125,0.19375,1507.0,0.016301069606997527,3,0.7145281737949762,0.7145281737949762,771,1.9537186960392883,0.511541072640869
636,42,2,D_boundary_evolution,2,D_COMPONENT_COUNT|D_LARGEST_COMPONENT_RATIO,0.004580078125,"[150, 91, 393, 221]",1.8625954198473282,0.38125,0.2046875,1334.0,0.013247411867082467,33,0.5501066098081023,0.5501066098081023,707,1.7798731986593572,0.7110874200426439
64,42,0,D_boundary_evolution,1,D_COMPONENT_COUNT|D_LARGEST_COMPONENT_RATIO,0.00558349609375,"[102, 414, 389, 524]",2.5945945945945947,0.45,0.1734375,1404.0,0.014579472566699656,24,0.2772190642763446,0.2772190642763446,822,2.6414046000581504,0.6139046786182772
64,42,0,D_boundary_evolution,2,D_COMPONENT_COUNT|D_LARGEST_COMPONENT_RATIO,0.00580078125,"[262, 55, 487, 182]",1.765625,0.353125,0.2,1456.0,0.014084244326110502,11,0.49074074074074076,0.49074074074074076,711,1.7813213676575448,0.6127946127946128
645,42,1,D_boundary_evolution,1,D_COMPONENT_COUNT|D_LARGEST_COMPONENT_RATIO,0.00353271484375,"[16, 240, 145, 342]",1.2621359223300972,0.203125,0.1609375,920.0,0.02148338643546517,9,0.5010366275051832,0.5010366275051832,459,1.3350711883999864,0.635798203178991
645,42,2,D_boundary_evolution,1,D_COMPONENT_COUNT|D_LARGEST_COMPONENT_RATIO,0.002607421875,"[228, 191, 425, 290]",1.98,0.309375,0.15625,861.0,0.018104011374472862,27,0.36797752808988765,0.36797752808988765,541,1.7286581549269096,0.8061797752808989
68,42,1,D_boundary_evolution,1,D_COMPONENT_COUNT,0.0070947265625,"[329, 440, 542, 610]",1.2514619883040936,0.334375,0.2671875,1793.0,0.01135912542247793,2,0.9989676531314522,0.9989676531314522,898,1.1542511096324175,0.6169993117687543
68,42,1,D_boundary_evolution,2,D_COMPONENT_COUNT|D_LARGEST_COMPONENT_RATIO,0.0056396484375,"[127, 378, 381, 523]",1.7465753424657535,0.3984375,0.228125,1562.0,0.01189761153547919,16,0.37445887445887444,0.37445887445887444,760,1.6120749982707168,0.6761904761904762
68,42,1,D_boundary_evolution,3,D_COMPONENT_COUNT,0.00534423828125,"[333, 366, 564, 464]",2.3434343434343434,0.3625,0.1546875,1438.0,0.013302640467478316,4,0.9867519415258109,0.9867519415258109,790,1.9164636184497568,0.6569209684787575
688,42,0,D_boundary_evolution,1,D_COMPONENT_COUNT,0.00627685546875,"[177, 127, 355, 197]",2.5211267605633805,0.2796875,0.1109375,1015.0,0.03136027455120719,2,0.999611046285492,0.999611046285492,530,2.3042415633337137,0.3947880202255932
711,42,0,D_boundary_evolution,1,D_COMPONENT_COUNT|D_LARGEST_COMPONENT_RATIO,0.0026611328125,"[7, 30, 149, 86]",2.508771929824561,0.2234375,0.0890625,783.0,0.022341526221562446,9,0.634862385321101,0.634862385321101,429,2.322000999592997,0.718348623853211
714,42,1,D_boundary_evolution,1,D_COMPONENT_COUNT|D_LARGEST_COMPONENT_RATIO,0.00792724609375,"[208, 297, 511, 409]",2.690265486725664,0.475,0.1765625,1620.0,0.015547555778396675,12,0.6171850939328611,0.6171850939328611,778,2.19418887445159,0.49892208192177395
717,42,1,D_boundary_evolution,1,D_COMPONENT_COUNT|D_LARGEST_COMPONENT_RATIO,0.0124560546875,"[75, 500, 359, 600]",2.8217821782178216,0.4453125,0.1578125,1600.0,0.02504438393533613,2,0.5448843590748726,0.5448843590748726,887,2.721612900382357,0.31360250882007057
735,42,0,D_boundary_evolution,1,D_COMPONENT_COUNT|D_LARGEST_COMPONENT_RATIO,0.0054052734375,"[325, 126, 537, 296]",1.2456140350877194,0.3328125,0.2671875,1624.0,0.010549100522713186,15,0.43947606142728096,0.43947606142728096,801,1.17113004972878,0.7335140018066847
737,42,0,D_boundary_evolution,1,D_COMPONENT_COUNT|D_LARGEST_COMPONENT_RATIO,0.01204833984375,"[136, 234, 444, 369]",2.2720588235294117,0.4828125,0.2125,1965.0,0.016060975203947586,6,0.580952380952381,0.580952380952381,961,2.2350476746906223,0.3981762917933131
737,42,0,D_boundary_evolution,2,D_COMPONENT_COUNT,0.00702880859375,"[311, 467, 534, 566]",2.24,0.35,0.15625,1430.0,0.017692102791696442,2,0.9996526571726294,0.9996526571726294,748,2.2885848796057884,0.4967002431399792
756,42,1,C_crack_like_structural_evolution,1,C_COMPONENT_COUNT,0.0026123046875,"[233, 427, 326, 576]",1.5957446808510638,0.146875,0.234375,488.0,0.05646170618350374,2,0.9037383177570093,0.9037383177570093,215,6.38670941126321,0.45607476635514016
764,42,1,D_boundary_evolution,1,D_COMPONENT_COUNT|D_LARGEST_COMPONENT_RATIO,0.004501953125,"[178, 180, 407, 283]",2.2115384615384617,0.359375,0.1625,1161.0,0.017191205873992848,20,0.5108459869848156,0.5108459869848156,595,2.224884539004655,0.6296095444685467
769,42,1,D_boundary_evolution,1,D_COMPONENT_COUNT|D_LARGEST_COMPONENT_RATIO,0.00512939453125,"[17, 457, 272, 574]",2.169491525423729,0.4,0.184375,1366.0,0.01414928576063349,20,0.2746311280342694,0.2746311280342694,780,1.823810194287338,0.6501665873393622
769,42,1,D_boundary_evolution,2,D_COMPONENT_COUNT,0.00584716796875,"[46, 256, 248, 349]",2.1595744680851063,0.3171875,0.146875,1242.0,0.01951067030048038,2,0.9979123173277662,0.9979123173277662,656,2.2026729511625276,0.518580375782881
769,42,1,D_boundary_evolution,3,D_COMPONENT_COUNT|D_LARGEST_COMPONENT_RATIO,0.0090625,"[134, 54, 354, 178]",1.768,0.3453125,0.1953125,1530.0,0.019926681071596928,2,0.8227370689655172,0.8227370689655172,773,1.7584137748190316,0.41217672413793105
772,42,0,D_boundary_evolution,1,D_COMPONENT_COUNT|D_LARGEST_COMPONENT_RATIO,0.00474853515625,"[271, 154, 469, 266]",1.761061946902655,0.3109375,0.1765625,1363.0,0.013156420870909456,7,0.5768637532133676,0.5768637532133676,708,1.6359818112778135,0.7007712082262211
777,42,0,D_boundary_evolution,1,D_COMPONENT_COUNT|D_LARGEST_COMPONENT_RATIO,0.0036279296875,"[427, 112, 577, 254]",1.055944055944056,0.2359375,0.2234375,1105.0,0.015293402455263184,16,0.3876177658142665,0.3876177658142665,546,1.0771934327147852,0.743606998654105
